,isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
6464,9781598163209,1598163205,shout loud volume yaoi,,Satosumi Takaguchi,comic graphic novel,http://books.google.com/books/content?id=6oYxPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,tenryu shino finally make decision relationship nakaya unsure accept new romance confronts tenryu,2007.0,3.95,192.0,82.0
6465,9781598163322,1598163329,blood sucker volume legend zipangu,,Saki Okuse;Aki Shimizu,comic graphic novel,http://books.google.com/books/content?id=wIj-IOPBryYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,help right hand man kuraha migiri brought back life granted sacrifice form beautiful young kikuri thing standing way migiris restoration yusuke himukai sworn protect kikuri,2006.0,3.2,200.0,49.0
6466,9781598165760,1598165763,seikai crest star volume modest war,,Morioka Hiroyuki,comic graphic novel,http://books.google.com/books/content?id=zIhbAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,jinto lafiel escape baron febdashs orbital palace fall clutch human unification army thrust middle ugly battle intergalactic supremacy lander noble imperial princess must learn work together want survive young adult,2007.0,4.1,222.0,129.0
6467,9781598165777,1598165771,seikai crest star volume return strange world,,Morioka Hiroyuki,comic graphic novel,http://books.google.com/books/content?id=xBVmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,barely escaping human unification army lafiel jinto crashland planet clasbul already enemy occupation mean rejoin fleet must find way survive rescued however abh princess nothing clueless girl jinto must use experience protect,2007.0,4.21,203.0,125.0
6468,9781598166743,1598166743,trinity blood,,Sunao Yoshida;Beni Axia Conrad;Christine Boylan,comic graphic novel,,postapocalyptic world constant war human vampire many desire peaceful coexistence two specie standing group vampire extremist manipulate two side pit,2006.0,4.11,177.0,4926.0
6469,9781598169461,1598169467,twelve kingdom hardcover edition volume sea shadow,,Fuyumi Ono;Akihiro Yamada;Alexander O. Smith,comic graphic novel,http://books.google.com/books/content?id=8rr6yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,normal highschooler yoko whisked away another world keiki holy man claim heir kingdom kei left magical sword gem question destiny fight throne,2007.0,4.21,464.0,2430.0
6470,9781599900056,159990005X,drift house,The First Voyage,Dale Peck,juvenile fiction,http://books.google.com/books/content?id=kbwPYAYoJlcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,sent stay uncle shiplike home called drift house twelveyearold susan stepbrother embark adventure involving duplicitous mermaid pirate attempt stop time forever,2006.0,3.64,437.0,595.0
6471,9781599982939,1599982935,naughty little secret,,Shelley Bradley,fiction,http://books.google.com/books/content?id=HMuDmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,night becomes mysterious stranger devoted pleasureand discovers shes hiding naughty little secretafter divorcing neverhome husband lauren southall plucked courage dusted power suit returned corporate life two year later there one sixfoot three testosteronepacked problem exhusbands good friend current bos noah reef lauren ache man cant possibly measure siliconepacked professional cheerleader date hide desire behind professional persona fantasizesfor ten year noah reef waited make lauren divorce final tracked hired brilliant dedicated woman he isnt spreadsheet profit margin brain problem shes never seen anything exhusbands pal shes finally free woman hour week well hed love persuade throw night weekendsnoah decides romance day night becomes mysterious stranger devoted pleasureand discovers shes hiding naughty little secret ownwarning title contains following explicit sex graphic language,2006.0,3.73,212.0,2270.0
6472,9781600100291,1600100295,great secret show,,Chris Ryall,comic graphic novel,http://books.google.com/books/content?id=XA5AZoZ4CkAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,beginning battle good evil span many decade different dimension presented first volume adaptation horror master clive barker epic journey fantastic,2006.0,4.22,136.0,17047.0
6473,9781600430015,1600430015,vega bite,A Werewolf Romance Anthology,L. A. Banks;J. M. Jeffries;Seressia Glass;Natalie Dunbar,fiction,http://books.google.com/books/content?id=eoMbPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,howl vega stay vega welcome french quarter sin city premier casino high roller vampire sexy showgirl werewolf lounge magician djinn beneath sexy sassy smoldering action danger lurks lady love reign supreme glittering glitzy la vega front lie struggle life death dominance powerful werewolf pack north america explore high roller fantasy world feuding werewolf pack highstakes thief sexy djinn mystical medallion baby vega,2006.0,4.11,346.0,193.0
6474,9781600961502,1600961509,lost continent,,Edgar Rice Burroughs,fiction,http://books.google.com/books/content?id=35GYPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,lost continent one leastknown burroughs thrilling sciencefiction tale year civilization decline nearly two century wartorn europe distant memory inhabitant isolated united state american adventurer rediscovers old world become strange savage land,2008.0,3.67,108.0,1200.0
6475,9781740591201,1740591208,cuba,,Conner Gorry;David Stanley,travel,http://books.google.com/books/content?id=AQkS5MU0q-4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,review history geography culture cuba describes tourist attraction region recommends hotel restaurant,2004.0,3.91,448.0,15.0
6476,9781740596466,1740596463,australia new zealand shoestring,,Paul Smitz,travel,http://books.google.com/books/content?id=pISjtwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,last two hottest star travel circuit combined one sizzling guidebook grab pack head south australia awesome beach new zealand spectacular landscape written backpacker backpacker guide wonder clown help travel pay le two one guide cover australia new zealand let alone backpacker perspective get lowdown go nonstop party find little space eat cheap sleep easy fully updated coverage best local eatery greatvalue accommodation take life hand get thrill best scuba diving bungy jumping skiing jetboating oz nz ba offer,2005.0,4.04,836.0,25.0
6477,9781740597401,1740597400,australia,,Paul Smitz;Carolyn Bain;Sandra Bao;Susannah Farfor,travel,http://books.google.com/books/content?id=nMMgn_f4PsgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,complemented easyto use reliable map helpful recommendation authoritative background information uptodate coverage thing see popular travel guide cover detail country region city around world traveler every budget along extensive itinerary map crossreferencing text top top list practical feature,2005.0,4.02,1120.0,43.0
6478,9781740597463,174059746X,cuba brendan sainsbury,,Brendan Sainsbury,travel,http://books.google.com/books/content?id=BV_BqSd6aV8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,country guide offer earth accurate information every budget includes detailed getting started itinerary chapter highlight section showcase country mustsee sight easytouse gridreferenced map chapter history culture food environment,2006.0,3.91,520.0,59.0
6479,9781740597623,1740597621,switzerland,,Damien Simonis;Sarah Johnstone;Nicola Williams,travel,http://books.google.com/books/content?id=-CIiItGuisoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,complemented easyto use reliable map helpful recommendation authoritative background information uptodate coverage thing see popular travel guide cover detail country region city around world traveler every budget along extensive itinerary map crossreferencing text top top list practical feature,2006.0,3.82,364.0,51.0
6480,9781740597715,1740597710,west africa,,Anthony Ham;James Bainbridge,travel,http://books.google.com/books/content?id=JVdWavZlYKgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,lonely planet regional guide essential companion includes wellpresented information everything folklore reading list insider lunch spot highlight section tailored itinerary make pretrip planning breeze,2006.0,3.69,904.0,27.0
6481,9781740599085,174059908X,amsterdam,,Andrew Bender,travel,http://books.google.com/books/content?id=_iiWTKQTt7sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,marvel dutch master take step back time elegant merchant house join latenight reveller red light district cosyup canalside brown caf get lowclown queen day see royal orchestra concertgebouw elegant historysteeped port liberal laidback party town connect amsterdam using stylish streetwise guide comprehensive listing review best restaurant cafs coffeeshops club town expanded architecture chapter get gable gazing chapter dedicated remarkable city characterful building informed indepth analysis current event get skin city explore city way tailormade cycling walking tour recommended canal cruise,2006.0,3.87,298.0,16.0
6482,9781740599245,1740599241,japan,,Chris Rowthorn,travel,http://books.google.com/books/content?id=G7HJwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,complemented easyto use reliable map helpful recommendation authoritative background information uptodate coverage thing see popular travel guide cover detail country region city around world traveler every budget along extensive itinerary map crossreferencing text top top list practical feature,2005.0,4.04,812.0,707.0
6483,9781741040913,1741040914,london,,Martin Hughes;Sarah Johnstone;Tom Masters,travel,http://books.google.com/books/content?id=5DQXAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,jolly good guide elaborate description thing see alongside river thames plus detailed entertainment section cover music theater spectator sport,2004.0,4.02,480.0,62.0
6484,9781741042955,174104295X,ecuador galpagos island,,Danny Palmerlee;Michael Grosberg;Carolyn McCarthy,travel,http://books.google.com/books/content?id=3l4dypdvRXAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,describes people custom geography climate ecuador galapagos island recommends hotel restaurant look point interest region,2006.0,3.87,440.0,64.0
6485,9781741044768,1741044766,eastern europe,,Tom Masters,travel,http://books.google.com/books/content?id=ZEWKJKR_eFgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,country guide offer earth accurate information every budget includes detailed getting started itinerary chapter highlight section showcase country mustsee sight easytouse gridreferenced map chapter history culture food environment,2007.0,3.89,988.0,62.0
